B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,date,Actual,RATIO_B2_B3,ND_B2_B3,RATIO_B2_B4,ND_B2_B4,RATIO_B2_B5,ND_B2_B5,RATIO_B2_B6,ND_B2_B6,RATIO_B2_B7,ND_B2_B7,RATIO_B2_B8,ND_B2_B8,RATIO_B2_B8A,ND_B2_B8A,RATIO_B2_B11,ND_B2_B11,RATIO_B2_B12,ND_B2_B12,RATIO_B3_B2,ND_B3_B2,RATIO_B3_B4,ND_B3_B4,RATIO_B3_B5,ND_B3_B5,RATIO_B3_B6,ND_B3_B6,RATIO_B3_B7,ND_B3_B7,RATIO_B3_B8,ND_B3_B8,RATIO_B3_B8A,ND_B3_B8A,RATIO_B3_B11,ND_B3_B11,RATIO_B3_B12,ND_B3_B12,RATIO_B4_B2,ND_B4_B2,RATIO_B4_B3,ND_B4_B3,RATIO_B4_B5,ND_B4_B5,RATIO_B4_B6,ND_B4_B6,RATIO_B4_B7,ND_B4_B7,RATIO_B4_B8,ND_B4_B8,RATIO_B4_B8A,ND_B4_B8A,RATIO_B4_B11,ND_B4_B11,RATIO_B4_B12,ND_B4_B12,RATIO_B5_B2,ND_B5_B2,RATIO_B5_B3,ND_B5_B3,RATIO_B5_B4,ND_B5_B4,RATIO_B5_B6,ND_B5_B6,RATIO_B5_B7,ND_B5_B7,RATIO_B5_B8,ND_B5_B8,RATIO_B5_B8A,ND_B5_B8A,RATIO_B5_B11,ND_B5_B11,RATIO_B5_B12,ND_B5_B12,RATIO_B6_B2,ND_B6_B2,RATIO_B6_B3,ND_B6_B3,RATIO_B6_B4,ND_B6_B4,RATIO_B6_B5,ND_B6_B5,RATIO_B6_B7,ND_B6_B7,RATIO_B6_B8,ND_B6_B8,RATIO_B6_B8A,ND_B6_B8A,RATIO_B6_B11,ND_B6_B11,RATIO_B6_B12,ND_B6_B12,RATIO_B7_B2,ND_B7_B2,RATIO_B7_B3,ND_B7_B3,RATIO_B7_B4,ND_B7_B4,RATIO_B7_B5,ND_B7_B5,RATIO_B7_B6,ND_B7_B6,RATIO_B7_B8,ND_B7_B8,RATIO_B7_B8A,ND_B7_B8A,RATIO_B7_B11,ND_B7_B11,RATIO_B7_B12,ND_B7_B12,RATIO_B8_B2,ND_B8_B2,RATIO_B8_B3,ND_B8_B3,RATIO_B8_B4,ND_B8_B4,RATIO_B8_B5,ND_B8_B5,RATIO_B8_B6,ND_B8_B6,RATIO_B8_B7,ND_B8_B7,RATIO_B8_B8A,ND_B8_B8A,RATIO_B8_B11,ND_B8_B11,RATIO_B8_B12,ND_B8_B12,RATIO_B8A_B2,ND_B8A_B2,RATIO_B8A_B3,ND_B8A_B3,RATIO_B8A_B4,ND_B8A_B4,RATIO_B8A_B5,ND_B8A_B5,RATIO_B8A_B6,ND_B8A_B6,RATIO_B8A_B7,ND_B8A_B7,RATIO_B8A_B8,ND_B8A_B8,RATIO_B8A_B11,ND_B8A_B11,RATIO_B8A_B12,ND_B8A_B12,RATIO_B11_B2,ND_B11_B2,RATIO_B11_B3,ND_B11_B3,RATIO_B11_B4,ND_B11_B4,RATIO_B11_B5,ND_B11_B5,RATIO_B11_B6,ND_B11_B6,RATIO_B11_B7,ND_B11_B7,RATIO_B11_B8,ND_B11_B8,RATIO_B11_B8A,ND_B11_B8A,RATIO_B11_B12,ND_B11_B12,RATIO_B12_B2,ND_B12_B2,RATIO_B12_B3,ND_B12_B3,RATIO_B12_B4,ND_B12_B4,RATIO_B12_B5,ND_B12_B5,RATIO_B12_B6,ND_B12_B6,RATIO_B12_B7,ND_B12_B7,RATIO_B12_B8,ND_B12_B8,RATIO_B12_B8A,ND_B12_B8A,RATIO_B12_B11,ND_B12_B11
479,439,574,651,587,603,502,500,468,505,7/1/2024,50.98,0.88172043,-0.062857143,0.977853492,-0.011197244,0.951907131,-0.024638912,1.143426295,0.066914498,1.148,0.068901304,1.226495726,0.101727447,1.136633663,0.0639481,1.198329854,0.090218424,1.307517084,0.133267522,1.134146341,0.062857143,1.109028961,0.051696284,1.07960199,0.038277512,1.296812749,0.129228101,1.302,0.131190269,1.391025641,0.163538874,1.289108911,0.126297578,1.35908142,0.152212389,1.482915718,0.194495413,1.022648084,0.011197244,0.901689708,-0.051696284,0.973466003,-0.013445378,1.169322709,0.07805326,1.174,0.080036799,1.254273504,0.112796209,1.162376238,0.075091575,1.225469729,0.101313321,1.337129841,0.144249513,1.050522648,0.024638912,0.926267281,-0.038277512,1.02725724,0.013445378,1.201195219,0.091402715,1.206,0.093381686,1.288461538,0.12605042,1.194059406,0.088447653,1.258872651,0.114602588,1.37357631,0.157389635,0.87456446,-0.066914498,0.771121352,-0.129228101,0.855195911,-0.07805326,0.832504146,-0.091402715,1.004,0.001996008,1.072649573,0.035051546,0.994059406,-0.002979146,1.048016701,0.023445464,1.143507973,0.066950053,0.871080139,-0.068901304,0.768049155,-0.131190269,0.851788756,-0.080036799,0.829187396,-0.093381686,0.996015936,-0.001996008,1.068376068,0.033057851,0.99009901,-0.004975124,1.043841336,0.02145046,1.138952164,0.064962726,0.81533101,-0.101727447,0.718894009,-0.163538874,0.797274276,-0.112796209,0.776119403,-0.12605042,0.932270916,-0.035051546,0.936,-0.033057851,0.926732673,-0.038026721,0.977035491,-0.011615628,1.066059226,0.031973539,0.879790941,-0.0639481,0.775729647,-0.126297578,0.860306644,-0.075091575,0.83747927,-0.088447653,1.005976096,0.002979146,1.01,0.004975124,1.079059829,0.038026721,1.054279749,0.026422764,1.150341686,0.069915254,0.834494774,-0.090218424,0.735791091,-0.152212389,0.816013629,-0.101313321,0.794361526,-0.114602588,0.954183267,-0.023445464,0.958,-0.02145046,1.023504274,0.011615628,0.948514851,-0.026422764,1.091116173,0.043572985,0.764808362,-0.133267522,0.674347158,-0.194495413,0.747870528,-0.144249513,0.728026534,-0.157389635,0.874501992,-0.066950053,0.878,-0.064962726,0.938034188,-0.031973539,0.869306931,-0.069915254,0.916492693,-0.043572985
46,35,95,226,128,84,12,15,5,13,11/3/2025,51.89,0.420353982,-0.408099688,0.7421875,-0.147982063,1.130952381,0.061452514,7.916666667,0.775700935,6.333333333,0.727272727,19.0,0.9,7.307692308,0.759259259,2.065217391,0.34751773,2.714285714,0.461538462,2.378947368,0.408099688,1.765625,0.276836158,2.69047619,0.458064516,18.83333333,0.899159664,15.06666667,0.875518672,45.2,0.956709957,17.38461538,0.891213389,4.913043478,0.661764706,6.457142857,0.731800766,1.347368421,0.147982063,0.566371681,-0.276836158,1.523809524,0.20754717,10.66666667,0.828571429,8.533333333,0.79020979,25.6,0.92481203,9.846153846,0.815602837,2.782608696,0.471264368,3.657142857,0.570552147,0.884210526,-0.061452514,0.371681416,-0.458064516,0.65625,-0.20754717,7.0,0.75,5.6,0.696969697,16.8,0.887640449,6.461538462,0.731958763,1.826086957,0.292307692,2.4,0.411764706,0.126315789,-0.775700935,0.053097345,-0.899159664,0.09375,-0.828571429,0.142857143,-0.75,0.8,-0.111111111,2.4,0.411764706,0.923076923,-0.04,0.260869565,-0.586206897,0.342857143,-0.489361702,0.157894737,-0.727272727,0.066371681,-0.875518672,0.1171875,-0.79020979,0.178571429,-0.696969697,1.25,0.111111111,3.0,0.5,1.153846154,0.071428571,0.326086957,-0.508196721,0.428571429,-0.4,0.052631579,-0.9,0.022123894,-0.956709957,0.0390625,-0.92481203,0.05952381,-0.887640449,0.416666667,-0.411764706,0.333333333,-0.5,0.384615385,-0.444444444,0.108695652,-0.803921569,0.142857143,-0.75,0.136842105,-0.759259259,0.057522124,-0.891213389,0.1015625,-0.815602837,0.154761905,-0.731958763,1.083333333,0.04,0.866666667,-0.071428571,2.6,0.444444444,0.282608696,-0.559322034,0.371428571,-0.458333333,0.484210526,-0.34751773,0.203539823,-0.661764706,0.359375,-0.471264368,0.547619048,-0.292307692,3.833333333,0.586206897,3.066666667,0.508196721,9.2,0.803921569,3.538461538,0.559322034,1.314285714,0.135802469,0.368421053,-0.461538462,0.154867257,-0.731800766,0.2734375,-0.570552147,0.416666667,-0.411764706,2.916666667,0.489361702,2.333333333,0.4,7.0,0.75,2.692307692,0.458333333,0.760869565,-0.135802469
60,46,94,232,169,166,26,21,27,31,10/24/2025,60.81,0.405172414,-0.423312883,0.556213018,-0.285171103,0.56626506,-0.276923077,3.615384615,0.566666667,4.476190476,0.634782609,3.481481481,0.553719008,3.032258065,0.504,1.566666667,0.220779221,2.043478261,0.342857143,2.468085106,0.423312883,1.372781065,0.157107232,1.397590361,0.165829146,8.923076923,0.798449612,11.04761905,0.833992095,8.592592593,0.791505792,7.483870968,0.764258555,3.866666667,0.589041096,5.043478261,0.669064748,1.79787234,0.285171103,0.728448276,-0.157107232,1.018072289,0.008955224,6.5,0.733333333,8.047619048,0.778947368,6.259259259,0.724489796,5.451612903,0.69,2.816666667,0.475982533,3.673913043,0.572093023,1.765957447,0.276923077,0.715517241,-0.165829146,0.982248521,-0.008955224,6.384615385,0.729166667,7.904761905,0.77540107,6.148148148,0.720207254,5.35483871,0.685279188,2.766666667,0.469026549,3.608695652,0.566037736,0.276595745,-0.566666667,0.112068966,-0.798449612,0.153846154,-0.733333333,0.156626506,-0.729166667,1.238095238,0.106382979,0.962962963,-0.018867925,0.838709677,-0.087719298,0.433333333,-0.395348837,0.565217391,-0.277777778,0.223404255,-0.634782609,0.090517241,-0.833992095,0.124260355,-0.778947368,0.126506024,-0.77540107,0.807692308,-0.106382979,0.777777778,-0.125,0.677419355,-0.192307692,0.35,-0.481481481,0.456521739,-0.373134328,0.287234043,-0.553719008,0.11637931,-0.791505792,0.159763314,-0.724489796,0.162650602,-0.720207254,1.038461538,0.018867925,1.285714286,0.125,0.870967742,-0.068965517,0.45,-0.379310345,0.586956522,-0.260273973,0.329787234,-0.504,0.13362069,-0.764258555,0.183431953,-0.69,0.186746988,-0.685279188,1.192307692,0.087719298,1.476190476,0.192307692,1.148148148,0.068965517,0.516666667,-0.318681319,0.673913043,-0.194805195,0.638297872,-0.220779221,0.25862069,-0.589041096,0.355029586,-0.475982533,0.361445783,-0.469026549,2.307692308,0.395348837,2.857142857,0.481481481,2.222222222,0.379310345,1.935483871,0.318681319,1.304347826,0.132075472,0.489361702,-0.342857143,0.198275862,-0.669064748,0.272189349,-0.572093023,0.277108434,-0.566037736,1.769230769,0.277777778,2.19047619,0.373134328,1.703703704,0.260273973,1.483870968,0.194805195,0.766666667,-0.132075472
238,215,304,343,344,364,288,309,279,268,4/12/2024,155.09,0.886297376,-0.060278207,0.88372093,-0.061728395,0.835164835,-0.089820359,1.055555556,0.027027027,0.98381877,-0.008156607,1.089605735,0.042881647,1.134328358,0.062937063,1.277310924,0.121771218,1.413953488,0.171483622,1.128289474,0.060278207,0.997093023,-0.001455604,0.942307692,-0.02970297,1.190972222,0.087163233,1.110032362,0.052147239,1.229390681,0.102893891,1.279850746,0.122749591,1.441176471,0.180722892,1.595348837,0.229390681,1.131578947,0.061728395,1.002915452,0.001455604,0.945054945,-0.028248588,1.194444444,0.088607595,1.113268608,0.053598775,1.23297491,0.104333868,1.28358209,0.124183007,1.445378151,0.182130584,1.6,0.230769231,1.197368421,0.089820359,1.06122449,0.02970297,1.058139535,0.028248588,1.263888889,0.116564417,1.177993528,0.081723626,1.304659498,0.132192846,1.358208955,0.151898734,1.529411765,0.209302326,1.693023256,0.257340242,0.947368421,-0.027027027,0.839650146,-0.087163233,0.837209302,-0.088607595,0.791208791,-0.116564417,0.932038835,-0.035175879,1.032258065,0.015873016,1.074626866,0.035971223,1.210084034,0.095057034,1.339534884,0.145129225,1.016447368,0.008156607,0.900874636,-0.052147239,0.898255814,-0.053598775,0.848901099,-0.081723626,1.072916667,0.035175879,1.107526882,0.051020408,1.152985075,0.071057192,1.298319328,0.129798903,1.437209302,0.179389313,0.917763158,-0.042881647,0.813411079,-0.102893891,0.811046512,-0.104333868,0.766483516,-0.132192846,0.96875,-0.015873016,0.902912621,-0.051020408,1.041044776,0.020109689,1.172268908,0.079303675,1.297674419,0.129554656,0.881578947,-0.062937063,0.781341108,-0.122749591,0.779069767,-0.124183007,0.736263736,-0.151898734,0.930555556,-0.035971223,0.867313916,-0.071057192,0.960573477,-0.020109689,1.12605042,0.059288538,1.246511628,0.109730849,0.782894737,-0.121771218,0.693877551,-0.180722892,0.691860465,-0.182130584,0.653846154,-0.209302326,0.826388889,-0.095057034,0.770226537,-0.129798903,0.853046595,-0.079303675,0.888059701,-0.059288538,1.106976744,0.050772627,0.707236842,-0.171483622,0.626822157,-0.229390681,0.625,-0.230769231,0.590659341,-0.257340242,0.746527778,-0.145129225,0.69579288,-0.179389313,0.770609319,-0.129554656,0.802238806,-0.109730849,0.903361345,-0.050772627
578,531,630,579,603,622,543,539,476,537,8/20/2025,152.67,1.088082902,0.042183623,1.044776119,0.02189781,1.012861736,0.006389776,1.160220994,0.074168798,1.168831169,0.077844311,1.323529412,0.139240506,1.173184358,0.079691517,1.089965398,0.043046358,1.186440678,0.085271318,0.919047619,-0.042183623,0.960199005,-0.020304569,0.930868167,-0.035803497,1.066298343,0.032085561,1.074211503,0.035778175,1.216386555,0.097630332,1.078212291,0.037634409,1.001730104,0.000864304,1.09039548,0.043243243,0.957142857,-0.02189781,1.041450777,0.020304569,0.969453376,-0.015510204,1.110497238,0.052356021,1.118738404,0.056042032,1.266806723,0.117701576,1.122905028,0.057894737,1.043252595,0.021168501,1.13559322,0.063492063,0.987301587,-0.006389776,1.074265976,0.035803497,1.031509121,0.015510204,1.145488029,0.067811159,1.153988868,0.071490095,1.306722689,0.132969035,1.158286778,0.073339085,1.076124567,0.036666667,1.171374765,0.078924545,0.861904762,-0.074168798,0.937823834,-0.032085561,0.900497512,-0.052356021,0.872990354,-0.067811159,1.00742115,0.003696858,1.140756303,0.065750736,1.011173184,0.005555556,0.939446367,-0.031222123,1.02259887,0.011173184,0.855555556,-0.077844311,0.930915371,-0.035778175,0.893864013,-0.056042032,0.866559486,-0.071490095,0.992633517,-0.003696858,1.132352941,0.062068966,1.003724395,0.001858736,0.932525952,-0.034914951,1.015065913,0.007476636,0.755555556,-0.139240506,0.822107081,-0.097630332,0.789386401,-0.117701576,0.765273312,-0.132969035,0.876611418,-0.065750736,0.883116883,-0.062068966,0.886405959,-0.060217177,0.823529412,-0.096774194,0.896421846,-0.054617676,0.852380952,-0.079691517,0.92746114,-0.037634409,0.890547264,-0.057894737,0.863344051,-0.073339085,0.988950276,-0.005555556,0.996289425,-0.001858736,1.128151261,0.060217177,0.929065744,-0.0367713,1.011299435,0.005617978,0.917460317,-0.043046358,0.998272884,-0.000864304,0.95854063,-0.021168501,0.92926045,-0.036666667,1.064456722,0.031222123,1.072356215,0.034914951,1.214285714,0.096774194,1.076350093,0.0367713,1.088512241,0.042380523,0.842857143,-0.085271318,0.917098446,-0.043243243,0.880597015,-0.063492063,0.853697749,-0.078924545,0.977900552,-0.011173184,0.985157699,-0.007476636,1.115546218,0.054617676,0.988826816,-0.005617978,0.918685121,-0.042380523
52,47,391,664,351,250,46,46,40,49,2/12/2024,27.65,0.588855422,-0.258767773,1.113960114,0.053908356,1.564,0.219968799,8.5,0.789473684,8.5,0.789473684,9.775,0.814385151,7.979591837,0.777272727,7.519230769,0.76523702,8.319148936,0.785388128,1.698209719,0.258767773,1.891737892,0.308374384,2.656,0.452954048,14.43478261,0.870422535,14.43478261,0.870422535,16.6,0.886363636,13.55102041,0.862552595,12.76923077,0.854748603,14.12765957,0.867791842,0.89769821,-0.053908356,0.528614458,-0.308374384,1.404,0.168053245,7.630434783,0.768261965,7.630434783,0.768261965,8.775,0.795396419,7.163265306,0.755,6.75,0.741935484,7.468085106,0.763819095,0.639386189,-0.219968799,0.376506024,-0.452954048,0.712250712,-0.168053245,5.434782609,0.689189189,5.434782609,0.689189189,6.25,0.724137931,5.102040816,0.672240803,4.807692308,0.655629139,5.319148936,0.683501684,0.117647059,-0.789473684,0.069277108,-0.870422535,0.131054131,-0.768261965,0.184,-0.689189189,1.0,0.0,1.15,0.069767442,0.93877551,-0.031578947,0.884615385,-0.06122449,0.978723404,-0.010752688,0.117647059,-0.789473684,0.069277108,-0.870422535,0.131054131,-0.768261965,0.184,-0.689189189,1.0,0.0,1.15,0.069767442,0.93877551,-0.031578947,0.884615385,-0.06122449,0.978723404,-0.010752688,0.10230179,-0.814385151,0.060240964,-0.886363636,0.113960114,-0.795396419,0.16,-0.724137931,0.869565217,-0.069767442,0.869565217,-0.069767442,0.816326531,-0.101123596,0.769230769,-0.130434783,0.85106383,-0.08045977,0.125319693,-0.777272727,0.073795181,-0.862552595,0.13960114,-0.755,0.196,-0.672240803,1.065217391,0.031578947,1.065217391,0.031578947,1.225,0.101123596,0.942307692,-0.02970297,1.042553191,0.020833333,0.132992327,-0.76523702,0.078313253,-0.854748603,0.148148148,-0.741935484,0.208,-0.655629139,1.130434783,0.06122449,1.130434783,0.06122449,1.3,0.130434783,1.06122449,0.02970297,1.106382979,0.050505051,0.120204604,-0.785388128,0.070783133,-0.867791842,0.133903134,-0.763819095,0.188,-0.683501684,1.02173913,0.010752688,1.02173913,0.010752688,1.175,0.08045977,0.959183673,-0.020833333,0.903846154,-0.050505051
54,47,78,72,108,86,36,47,41,59,12/13/2024,133.61,1.083333333,0.04,0.722222222,-0.161290323,0.906976744,-0.048780488,2.166666667,0.368421053,1.659574468,0.248,1.902439024,0.31092437,1.322033898,0.138686131,1.444444444,0.181818182,1.659574468,0.248,0.923076923,-0.04,0.666666667,-0.2,0.837209302,-0.088607595,2.0,0.333333333,1.531914894,0.210084034,1.756097561,0.274336283,1.220338983,0.099236641,1.333333333,0.142857143,1.531914894,0.210084034,1.384615385,0.161290323,1.5,0.2,1.255813953,0.113402062,3.0,0.5,2.29787234,0.393548387,2.634146341,0.44966443,1.830508475,0.293413174,2.0,0.333333333,2.29787234,0.393548387,1.102564103,0.048780488,1.194444444,0.088607595,0.796296296,-0.113402062,2.388888889,0.409836066,1.829787234,0.293233083,2.097560976,0.354330709,1.457627119,0.186206897,1.592592593,0.228571429,1.829787234,0.293233083,0.461538462,-0.368421053,0.5,-0.333333333,0.333333333,-0.5,0.418604651,-0.409836066,0.765957447,-0.13253012,0.87804878,-0.064935065,0.610169492,-0.242105263,0.666666667,-0.2,0.765957447,-0.13253012,0.602564103,-0.248,0.652777778,-0.210084034,0.435185185,-0.393548387,0.546511628,-0.293233083,1.305555556,0.13253012,1.146341463,0.068181818,0.796610169,-0.113207547,0.87037037,-0.069306931,1.0,0.0,0.525641026,-0.31092437,0.569444444,-0.274336283,0.37962963,-0.44966443,0.476744186,-0.354330709,1.138888889,0.064935065,0.872340426,-0.068181818,0.694915254,-0.18,0.759259259,-0.136842105,0.872340426,-0.068181818,0.756410256,-0.138686131,0.819444444,-0.099236641,0.546296296,-0.293413174,0.686046512,-0.186206897,1.638888889,0.242105263,1.255319149,0.113207547,1.43902439,0.18,1.092592593,0.044247788,1.255319149,0.113207547,0.692307692,-0.181818182,0.75,-0.142857143,0.5,-0.333333333,0.627906977,-0.228571429,1.5,0.2,1.14893617,0.069306931,1.317073171,0.136842105,0.915254237,-0.044247788,1.14893617,0.069306931,0.602564103,-0.248,0.652777778,-0.210084034,0.435185185,-0.393548387,0.546511628,-0.293233083,1.305555556,0.13253012,1.0,0.0,1.146341463,0.068181818,0.796610169,-0.113207547,0.87037037,-0.069306931
66,45,40,56,57,61,25,24,25,41,10/14/2025,154.76,0.714285714,-0.166666667,0.701754386,-0.175257732,0.655737705,-0.207920792,1.6,0.230769231,1.666666667,0.25,1.6,0.230769231,0.975609756,-0.012345679,0.606060606,-0.245283019,0.888888889,-0.058823529,1.4,0.166666667,0.98245614,-0.008849558,0.918032787,-0.042735043,2.24,0.382716049,2.333333333,0.4,2.24,0.382716049,1.365853659,0.154639175,0.848484848,-0.081967213,1.244444444,0.108910891,1.425,0.175257732,1.017857143,0.008849558,0.93442623,-0.033898305,2.28,0.390243902,2.375,0.407407407,2.28,0.390243902,1.390243902,0.163265306,0.863636364,-0.073170732,1.266666667,0.117647059,1.525,0.207920792,1.089285714,0.042735043,1.070175439,0.033898305,2.44,0.418604651,2.541666667,0.435294118,2.44,0.418604651,1.487804878,0.196078431,0.924242424,-0.039370079,1.355555556,0.150943396,0.625,-0.230769231,0.446428571,-0.382716049,0.438596491,-0.390243902,0.409836066,-0.418604651,1.041666667,0.020408163,1.0,0.0,0.609756098,-0.242424242,0.378787879,-0.450549451,0.555555556,-0.285714286,0.6,-0.25,0.428571429,-0.4,0.421052632,-0.407407407,0.393442623,-0.435294118,0.96,-0.020408163,0.96,-0.020408163,0.585365854,-0.261538462,0.363636364,-0.466666667,0.533333333,-0.304347826,0.625,-0.230769231,0.446428571,-0.382716049,0.438596491,-0.390243902,0.409836066,-0.418604651,1.0,0.0,1.041666667,0.020408163,0.609756098,-0.242424242,0.378787879,-0.450549451,0.555555556,-0.285714286,1.025,0.012345679,0.732142857,-0.154639175,0.719298246,-0.163265306,0.672131148,-0.196078431,1.64,0.242424242,1.708333333,0.261538462,1.64,0.242424242,0.621212121,-0.23364486,0.911111111,-0.046511628,1.65,0.245283019,1.178571429,0.081967213,1.157894737,0.073170732,1.081967213,0.039370079,2.64,0.450549451,2.75,0.466666667,2.64,0.450549451,1.609756098,0.23364486,1.466666667,0.189189189,1.125,0.058823529,0.803571429,-0.108910891,0.789473684,-0.117647059,0.737704918,-0.150943396,1.8,0.285714286,1.875,0.304347826,1.8,0.285714286,1.097560976,0.046511628,0.681818182,-0.189189189
78,49,158,167,186,247,116,174,94,91,10/4/2024,180.38,0.946107784,-0.027692308,0.849462366,-0.081395349,0.639676113,-0.219753086,1.362068966,0.153284672,0.908045977,-0.048192771,1.680851064,0.253968254,1.736263736,0.269076305,2.025641026,0.338983051,3.224489796,0.526570048,1.056962025,0.027692308,0.897849462,-0.053824363,0.67611336,-0.193236715,1.439655172,0.180212014,0.959770115,-0.020527859,1.776595745,0.279693487,1.835164835,0.294573643,2.141025641,0.363265306,3.408163265,0.546296296,1.17721519,0.081395349,1.113772455,0.053824363,0.753036437,-0.140877598,1.603448276,0.231788079,1.068965517,0.033333333,1.978723404,0.328571429,2.043956044,0.342960289,2.384615385,0.409090909,3.795918367,0.582978723,1.563291139,0.219753086,1.479041916,0.193236715,1.327956989,0.140877598,2.129310345,0.360881543,1.41954023,0.173396675,2.627659574,0.448680352,2.714285714,0.461538462,3.166666667,0.52,5.040816327,0.668918919,0.734177215,-0.153284672,0.694610778,-0.180212014,0.623655914,-0.231788079,0.469635628,-0.360881543,0.666666667,-0.2,1.234042553,0.104761905,1.274725275,0.120772947,1.487179487,0.195876289,2.367346939,0.406060606,1.101265823,0.048192771,1.041916168,0.020527859,0.935483871,-0.033333333,0.704453441,-0.173396675,1.5,0.2,1.85106383,0.298507463,1.912087912,0.313207547,2.230769231,0.380952381,3.551020408,0.560538117,0.594936709,-0.253968254,0.562874251,-0.279693487,0.505376344,-0.328571429,0.380566802,-0.448680352,0.810344828,-0.104761905,0.540229885,-0.298507463,1.032967033,0.016216216,1.205128205,0.093023256,1.918367347,0.314685315,0.575949367,-0.269076305,0.54491018,-0.294573643,0.489247312,-0.342960289,0.368421053,-0.461538462,0.784482759,-0.120772947,0.522988506,-0.313207547,0.968085106,-0.016216216,1.166666667,0.076923077,1.857142857,0.3,0.493670886,-0.338983051,0.467065868,-0.363265306,0.419354839,-0.409090909,0.315789474,-0.52,0.672413793,-0.195876289,0.448275862,-0.380952381,0.829787234,-0.093023256,0.857142857,-0.076923077,1.591836735,0.228346457,0.310126582,-0.526570048,0.293413174,-0.546296296,0.26344086,-0.582978723,0.198380567,-0.668918919,0.422413793,-0.406060606,0.281609195,-0.560538117,0.521276596,-0.314685315,0.538461538,-0.3,0.628205128,-0.228346457
16,21,222,358,215,183,41,45,29,10,10/20/2023,44.51,0.620111732,-0.234482759,1.03255814,0.016018307,1.213114754,0.096296296,5.414634146,0.688212928,4.933333333,0.662921348,7.655172414,0.768924303,22.2,0.913793103,13.875,0.865546218,10.57142857,0.827160494,1.612612613,0.234482759,1.665116279,0.2495637,1.956284153,0.323475046,8.731707317,0.794486216,7.955555556,0.776674938,12.34482759,0.850129199,35.8,0.945652174,22.375,0.914438503,17.04761905,0.889182058,0.968468468,-0.016018307,0.600558659,-0.2495637,1.174863388,0.08040201,5.243902439,0.6796875,4.777777778,0.653846154,7.413793103,0.762295082,21.5,0.911111111,13.4375,0.861471861,10.23809524,0.822033898,0.824324324,-0.096296296,0.511173184,-0.323475046,0.851162791,-0.08040201,4.463414634,0.633928571,4.066666667,0.605263158,6.310344828,0.726415094,18.3,0.896373057,11.4375,0.83919598,8.714285714,0.794117647,0.184684685,-0.688212928,0.11452514,-0.794486216,0.190697674,-0.6796875,0.224043716,-0.633928571,0.911111111,-0.046511628,1.413793103,0.171428571,4.1,0.607843137,2.5625,0.438596491,1.952380952,0.322580645,0.202702703,-0.662921348,0.125698324,-0.776674938,0.209302326,-0.653846154,0.245901639,-0.605263158,1.097560976,0.046511628,1.551724138,0.216216216,4.5,0.636363636,2.8125,0.475409836,2.142857143,0.363636364,0.130630631,-0.768924303,0.081005587,-0.850129199,0.134883721,-0.762295082,0.158469945,-0.726415094,0.707317073,-0.171428571,0.644444444,-0.216216216,2.9,0.487179487,1.8125,0.288888889,1.380952381,0.16,0.045045045,-0.913793103,0.027932961,-0.945652174,0.046511628,-0.911111111,0.054644809,-0.896373057,0.243902439,-0.607843137,0.222222222,-0.636363636,0.344827586,-0.487179487,0.625,-0.230769231,0.476190476,-0.35483871,0.072072072,-0.865546218,0.044692737,-0.914438503,0.074418605,-0.861471861,0.087431694,-0.83919598,0.390243902,-0.438596491,0.355555556,-0.475409836,0.551724138,-0.288888889,1.6,0.230769231,0.761904762,-0.135135135,0.094594595,-0.827160494,0.058659218,-0.889182058,0.097674419,-0.822033898,0.114754098,-0.794117647,0.512195122,-0.322580645,0.466666667,-0.363636364,0.724137931,-0.16,2.1,0.35483871,1.3125,0.135135135
