Actual,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NDCI,RATIO_B2_B3,ND_B2_B3,RATIO_B2_B4,ND_B2_B4,RATIO_B2_B5,ND_B2_B5,RATIO_B2_B6,ND_B2_B6,RATIO_B2_B7,ND_B2_B7,RATIO_B2_B8,ND_B2_B8,RATIO_B3_B2,ND_B3_B2,RATIO_B3_B4,ND_B3_B4,RATIO_B3_B5,ND_B3_B5,RATIO_B3_B6,ND_B3_B6,RATIO_B3_B7,ND_B3_B7,RATIO_B3_B8,ND_B3_B8,RATIO_B4_B2,ND_B4_B2,RATIO_B4_B3,ND_B4_B3,RATIO_B4_B5,ND_B4_B5,RATIO_B4_B6,ND_B4_B6,RATIO_B4_B7,ND_B4_B7,RATIO_B4_B8,ND_B4_B8,RATIO_B5_B2,ND_B5_B2,RATIO_B5_B3,ND_B5_B3,RATIO_B5_B4,ND_B5_B4,RATIO_B5_B6,ND_B5_B6,RATIO_B5_B7,ND_B5_B7,RATIO_B5_B8,ND_B5_B8,RATIO_B6_B2,ND_B6_B2,RATIO_B6_B3,ND_B6_B3,RATIO_B6_B4,ND_B6_B4,RATIO_B6_B5,ND_B6_B5,RATIO_B6_B7,ND_B6_B7,RATIO_B6_B8,ND_B6_B8,RATIO_B7_B2,ND_B7_B2,RATIO_B7_B3,ND_B7_B3,RATIO_B7_B4,ND_B7_B4,RATIO_B7_B5,ND_B7_B5,RATIO_B7_B6,ND_B7_B6,RATIO_B7_B8,ND_B7_B8,RATIO_B8_B2,ND_B8_B2,RATIO_B8_B3,ND_B8_B3,RATIO_B8_B4,ND_B8_B4,RATIO_B8_B5,ND_B8_B5,RATIO_B8_B6,ND_B8_B6,RATIO_B8_B7,ND_B8_B7
4.16,377,271,281,301,310,336,304,303,294,327,0.040247678,0.9335548172757475,-0.03436426116838488,0.9064516129032258,-0.049069373942470386,0.8363095238095238,-0.08914100486223663,0.9243421052631579,-0.039316239316239315,0.9273927392739274,-0.03767123287671233,0.95578231292517,-0.022608695652173914,1.0711743772241993,0.03436426116838488,0.9709677419354839,-0.014729950900163666,0.8958333333333334,-0.054945054945054944,0.9901315789473685,-0.0049586776859504135,0.9933993399339934,-0.0033112582781456954,1.0238095238095237,0.011764705882352941,1.103202846975089,0.049069373942470386,1.0299003322259137,0.014729950900163666,0.9226190476190477,-0.04024767801857585,1.019736842105263,0.009771986970684038,1.023102310231023,0.011419249592169658,1.054421768707483,0.026490066225165563,1.195729537366548,0.08914100486223663,1.1162790697674418,0.054945054945054944,1.0838709677419356,0.04024767801857585,1.105263157894737,0.05,1.108910891089109,0.051643192488262914,1.1428571428571428,0.06666666666666667,1.0818505338078293,0.039316239316239315,1.0099667774086378,0.0049586776859504135,0.9806451612903225,-0.009771986970684038,0.9047619047619048,-0.05,1.0033003300330032,0.0016474464579901153,1.034013605442177,0.016722408026755852,1.0782918149466192,0.03767123287671233,1.0066445182724253,0.0033112582781456954,0.9774193548387097,-0.011419249592169658,0.9017857142857143,-0.051643192488262914,0.9967105263157895,-0.0016474464579901153,1.030612244897959,0.01507537688442211,1.0462633451957295,0.022608695652173914,0.9767441860465116,-0.011764705882352941,0.9483870967741935,-0.026490066225165563,0.875,-0.06666666666666667,0.9671052631578947,-0.016722408026755852,0.9702970297029703,-0.01507537688442211
5.06,4315,3480,9696,8854,8112,9108,8538,8460,8606,8377,0.057839721,1.095098260673142,0.04539083557951482,1.1952662721893492,0.0889487870619946,1.064558629776021,0.031269942565411615,1.135628952916374,0.06350773280684435,1.146099290780142,0.0680766688697951,1.1266558215198699,0.0595563326412414,0.9131600660066007,-0.04539083557951482,1.0914694280078896,0.043734527879287985,0.9721124286341678,-0.014140964257877742,1.0370110096041227,0.01816927322907084,1.0465721040189124,0.022756151091602173,1.0288171043458052,0.01420389461626575,0.8366336633663366,-0.0889487870619946,0.9161960695730743,-0.043734527879287985,0.8906455862977603,-0.0578397212543554,0.9501054111033029,-0.025585585585585584,0.9588652482269504,-0.020999275887038378,0.9425981873111783,-0.029548989113530325,0.9393564356435643,-0.031269942565411615,1.0286875988253896,0.014140964257877742,1.1227810650887573,0.0578397212543554,1.066760365425158,0.032301938116286975,1.0765957446808512,0.036885245901639344,1.0583313966999768,0.028339166760754205,0.880569306930693,-0.06350773280684435,0.9643099164219562,-0.01816927322907084,1.0525147928994083,0.025585585585585584,0.9374176548089591,-0.032301938116286975,1.0092198581560283,0.004588775150017649,0.9920985359051824,-0.003966402239850677,0.8725247524752475,-0.0680766688697951,0.9555003388299074,-0.022756151091602173,1.0428994082840237,0.020999275887038378,0.9288537549407114,-0.036885245901639344,0.9908643710470836,-0.004588775150017649,0.9830350917964211,-0.008555021680534396,0.8875825082508251,-0.0595563326412414,0.9719900609893833,-0.01420389461626575,1.060897435897436,0.029548989113530325,0.9448836187966623,-0.028339166760754205,1.0079643944717733,0.003966402239850677,1.01725768321513,0.008555021680534396
4.06,140,107,98,87,108,145,61,97,55,53,0.146245059,1.1264367816091954,0.05945945945945946,0.9074074074074074,-0.04854368932038835,0.6758620689655173,-0.1934156378600823,1.6065573770491803,0.23270440251572327,1.0103092783505154,0.005128205128205128,1.7818181818181817,0.28104575163398693,0.8877551020408163,-0.05945945945945946,0.8055555555555556,-0.1076923076923077,0.6,-0.25,1.4262295081967213,0.17567567567567569,0.8969072164948454,-0.05434782608695652,1.5818181818181818,0.22535211267605634,1.1020408163265305,0.04854368932038835,1.2413793103448276,0.1076923076923077,0.7448275862068966,-0.14624505928853754,1.7704918032786885,0.2781065088757396,1.1134020618556701,0.05365853658536585,1.9636363636363636,0.32515337423312884,1.4795918367346939,0.1934156378600823,1.6666666666666667,0.25,1.3425925925925926,0.14624505928853754,2.377049180327869,0.4077669902912621,1.4948453608247423,0.19834710743801653,2.6363636363636362,0.45,0.6224489795918368,-0.23270440251572327,0.7011494252873564,-0.17567567567567569,0.5648148148148148,-0.2781065088757396,0.4206896551724138,-0.4077669902912621,0.6288659793814433,-0.22784810126582278,1.1090909090909091,0.05172413793103448,0.9897959183673469,-0.005128205128205128,1.1149425287356323,0.05434782608695652,0.8981481481481481,-0.05365853658536585,0.6689655172413793,-0.19834710743801653,1.5901639344262295,0.22784810126582278,1.7636363636363637,0.27631578947368424,0.5612244897959183,-0.28104575163398693,0.632183908045977,-0.22535211267605634,0.5092592592592593,-0.32515337423312884,0.3793103448275862,-0.45,0.9016393442622951,-0.05172413793103448,0.5670103092783505,-0.27631578947368424
2.94,7681,6003,13184,12812,12560,13772,12783,12366,11586,11918,0.046027647,1.0290352794255386,0.014309893829819972,1.0496815286624204,0.024238657551274082,0.9573046761545164,-0.02181332541920166,1.031369787999687,0.015442677244194555,1.0661491185508654,0.032015655577299414,1.1379250819955118,0.06451352442470731,0.9717839805825242,-0.014309893829819972,1.0200636942675159,0.009932208734037521,0.9302933488237003,-0.03611194703581101,1.0022686380348902,0.0011330337956632155,1.0360666343199094,0.017713877194376042,1.1058173657862937,0.05025002049348307,0.9526699029126213,-0.024238657551274082,0.98033093974399,-0.009932208734037521,0.9119953528899216,-0.04602764696946681,0.9825549558006728,-0.008799273961251628,1.0156881772602298,0.007783037791863917,1.084066977386501,0.0403379441729479,1.0445995145631068,0.02181332541920166,1.0749297533562285,0.03611194703581101,1.0964968152866241,0.04602764696946681,1.0773683798795275,0.037243456976087365,1.113698851690118,0.05379141479837784,1.188675988261695,0.0862055367142519,0.9695843446601942,-0.015442677244194555,0.9977364970340306,-0.0011330337956632155,1.0177547770700637,0.008799273961251628,0.9281876270694162,-0.037243456976087365,1.0337214944201845,0.016581176189908148,1.1033143448990161,0.049119783331281544,0.9379550970873787,-0.032015655577299414,0.9651888854199189,-0.017713877194376042,0.9845541401273885,-0.007783037791863917,0.897908800464711,-0.05379141479837784,0.9673785496362356,-0.016581176189908148,1.0673226307612635,0.03256513026052104,0.8787924757281553,-0.06451352442470731,0.9043084608179831,-0.05025002049348307,0.9224522292993631,-0.0403379441729479,0.8412721463839675,-0.0862055367142519,0.9063600093874677,-0.049119783331281544,0.9369238233867054,-0.03256513026052104
1.64,96,81,148,165,148,113,45,53,62,48,-0.134099617,0.896969696969697,-0.054313099041533544,1.0,0.0,1.3097345132743363,0.13409961685823754,3.2888888888888888,0.533678756476684,2.792452830188679,0.472636815920398,2.3870967741935485,0.4095238095238095,1.114864864864865,0.054313099041533544,1.114864864864865,0.054313099041533544,1.4601769911504425,0.18705035971223022,3.6666666666666665,0.5714285714285714,3.1132075471698113,0.5137614678899083,2.661290322580645,0.45374449339207046,1.0,0.0,0.896969696969697,-0.054313099041533544,1.3097345132743363,0.13409961685823754,3.2888888888888888,0.533678756476684,2.792452830188679,0.472636815920398,2.3870967741935485,0.4095238095238095,0.7635135135135135,-0.13409961685823754,0.6848484848484848,-0.18705035971223022,0.7635135135135135,-0.13409961685823754,2.511111111111111,0.43037974683544306,2.1320754716981134,0.3614457831325301,1.8225806451612903,0.2914285714285714,0.30405405405405406,-0.533678756476684,0.2727272727272727,-0.5714285714285714,0.30405405405405406,-0.533678756476684,0.39823008849557523,-0.43037974683544306,0.8490566037735849,-0.08163265306122448,0.7258064516129032,-0.1588785046728972,0.3581081081081081,-0.472636815920398,0.3212121212121212,-0.5137614678899083,0.3581081081081081,-0.472636815920398,0.4690265486725664,-0.3614457831325301,1.1777777777777778,0.08163265306122448,0.8548387096774194,-0.0782608695652174,0.4189189189189189,-0.4095238095238095,0.37575757575757573,-0.45374449339207046,0.4189189189189189,-0.4095238095238095,0.5486725663716814,-0.2914285714285714,1.3777777777777778,0.1588785046728972,1.169811320754717,0.0782608695652174
3.6,62,34,111,76,79,95,45,48,23,34,0.091954023,1.4605263157894737,0.18716577540106952,1.4050632911392404,0.16842105263157894,1.168421052631579,0.07766990291262135,2.466666666666667,0.4230769230769231,2.3125,0.39622641509433965,4.826086956521739,0.6567164179104478,0.6846846846846847,-0.18716577540106952,0.9620253164556962,-0.01935483870967742,0.8,-0.1111111111111111,1.6888888888888889,0.256198347107438,1.5833333333333333,0.22580645161290322,3.3043478260869565,0.5353535353535354,0.7117117117117117,-0.16842105263157894,1.0394736842105263,0.01935483870967742,0.8315789473684211,-0.09195402298850575,1.7555555555555555,0.27419354838709675,1.6458333333333333,0.2440944881889764,3.4347826086956523,0.5490196078431373,0.8558558558558559,-0.07766990291262135,1.25,0.1111111111111111,1.2025316455696202,0.09195402298850575,2.111111111111111,0.35714285714285715,1.9791666666666667,0.32867132867132864,4.130434782608695,0.6101694915254238,0.40540540540540543,-0.4230769230769231,0.5921052631578947,-0.256198347107438,0.569620253164557,-0.27419354838709675,0.47368421052631576,-0.35714285714285715,0.9375,-0.03225806451612903,1.9565217391304348,0.3235294117647059,0.43243243243243246,-0.39622641509433965,0.631578947368421,-0.22580645161290322,0.6075949367088608,-0.2440944881889764,0.5052631578947369,-0.32867132867132864,1.0666666666666667,0.03225806451612903,2.0869565217391304,0.352112676056338,0.2072072072072072,-0.6567164179104478,0.3026315789473684,-0.5353535353535354,0.2911392405063291,-0.5490196078431373,0.24210526315789474,-0.6101694915254238,0.5111111111111111,-0.3235294117647059,0.4791666666666667,-0.352112676056338
2.05,25,15,88,86,67,32,16,34,14,12,-0.353535354,1.0232558139534884,0.011494252873563218,1.3134328358208955,0.13548387096774195,2.75,0.4666666666666667,5.5,0.6923076923076923,2.588235294117647,0.4426229508196721,6.285714285714286,0.7254901960784313,0.9772727272727273,-0.011494252873563218,1.2835820895522387,0.12418300653594772,2.6875,0.4576271186440678,5.375,0.6862745098039216,2.5294117647058822,0.43333333333333335,6.142857142857143,0.72,0.7613636363636364,-0.13548387096774195,0.7790697674418605,-0.12418300653594772,2.09375,0.35353535353535354,4.1875,0.6144578313253012,1.9705882352941178,0.32673267326732675,4.785714285714286,0.654320987654321,0.36363636363636365,-0.4666666666666667,0.37209302325581395,-0.4576271186440678,0.47761194029850745,-0.35353535353535354,2.0,0.3333333333333333,0.9411764705882353,-0.030303030303030304,2.2857142857142856,0.391304347826087,0.18181818181818182,-0.6923076923076923,0.18604651162790697,-0.6862745098039216,0.23880597014925373,-0.6144578313253012,0.5,-0.3333333333333333,0.47058823529411764,-0.36,1.1428571428571428,0.06666666666666667,0.38636363636363635,-0.4426229508196721,0.3953488372093023,-0.43333333333333335,0.5074626865671642,-0.32673267326732675,1.0625,0.030303030303030304,2.125,0.36,2.4285714285714284,0.4166666666666667,0.1590909090909091,-0.7254901960784313,0.16279069767441862,-0.72,0.208955223880597,-0.654320987654321,0.4375,-0.391304347826087,0.875,-0.06666666666666667,0.4117647058823529,-0.4166666666666667
1.84,82,71,64,179,120,84,8,21,18,12,-0.176470588,0.3575418994413408,-0.4732510288065844,0.5333333333333333,-0.30434782608695654,0.7619047619047619,-0.13513513513513514,8.0,0.7777777777777778,3.0476190476190474,0.5058823529411764,3.5555555555555554,0.5609756097560976,2.796875,0.4732510288065844,1.4916666666666667,0.19732441471571907,2.130952380952381,0.3612167300380228,22.375,0.9144385026737968,8.523809523809524,0.79,9.944444444444445,0.817258883248731,1.875,0.30434782608695654,0.6703910614525139,-0.19732441471571907,1.4285714285714286,0.17647058823529413,15.0,0.875,5.714285714285714,0.7021276595744681,6.666666666666667,0.7391304347826086,1.3125,0.13513513513513514,0.4692737430167598,-0.3612167300380228,0.7,-0.17647058823529413,10.5,0.8260869565217391,4.0,0.6,4.666666666666667,0.6470588235294118,0.125,-0.7777777777777778,0.0446927374301676,-0.9144385026737968,0.06666666666666667,-0.875,0.09523809523809523,-0.8260869565217391,0.38095238095238093,-0.4482758620689655,0.4444444444444444,-0.38461538461538464,0.328125,-0.5058823529411764,0.11731843575418995,-0.79,0.175,-0.7021276595744681,0.25,-0.6,2.625,0.4482758620689655,1.1666666666666667,0.07692307692307693,0.28125,-0.5609756097560976,0.1005586592178771,-0.817258883248731,0.15,-0.7391304347826086,0.21428571428571427,-0.6470588235294118,2.25,0.38461538461538464,0.8571428571428571,-0.07692307692307693
1.24,331,305,513,598,447,380,279,301,285,258,-0.081015719,0.8578595317725752,-0.07650765076507651,1.1476510067114094,0.06875,1.35,0.14893617021276595,1.8387096774193548,0.29545454545454547,1.7043189368770764,0.26044226044226043,1.8,0.2857142857142857,1.165692007797271,0.07650765076507651,1.337807606263982,0.1444976076555024,1.5736842105263158,0.2229038854805726,2.14336917562724,0.3637400228050171,1.9867109634551494,0.3303670745272525,2.0982456140350876,0.35447338618346547,0.8713450292397661,-0.06875,0.7474916387959866,-0.1444976076555024,1.1763157894736842,0.08101571946795647,1.6021505376344085,0.23140495867768596,1.4850498338870433,0.19518716577540107,1.568421052631579,0.22131147540983606,0.7407407407407407,-0.14893617021276595,0.6354515050167224,-0.2229038854805726,0.8501118568232662,-0.08101571946795647,1.3620071684587813,0.15326251896813353,1.2624584717607974,0.11600587371512482,1.3333333333333333,0.14285714285714285,0.543859649122807,-0.29545454545454547,0.4665551839464883,-0.3637400228050171,0.6241610738255033,-0.23140495867768596,0.7342105263157894,-0.15326251896813353,0.9269102990033222,-0.03793103448275862,0.9789473684210527,-0.010638297872340425,0.5867446393762183,-0.26044226044226043,0.5033444816053512,-0.3303670745272525,0.6733780760626398,-0.19518716577540107,0.7921052631578948,-0.11600587371512482,1.0788530465949822,0.03793103448275862,1.056140350877193,0.027303754266211604,0.5555555555555556,-0.2857142857142857,0.4765886287625418,-0.35447338618346547,0.6375838926174496,-0.22131147540983606,0.75,-0.14285714285714285,1.021505376344086,0.010638297872340425,0.946843853820598,-0.027303754266211604
1.52,1121,978,1391,1508,1352,1344,1161,1127,1104,1098,-0.002967359,0.9224137931034483,-0.04035874439461883,1.0288461538461537,0.014218009478672985,1.0349702380952381,0.017184643510054845,1.1981050818260122,0.09012539184952978,1.2342502218278615,0.10484511517077046,1.2599637681159421,0.11503006012024049,1.0841121495327102,0.04035874439461883,1.1153846153846154,0.05454545454545454,1.1220238095238095,0.05750350631136045,1.2988802756244617,0.13001124016485574,1.3380656610470274,0.1445920303605313,1.3659420289855073,0.1546707503828484,0.9719626168224299,-0.014218009478672985,0.896551724137931,-0.05454545454545454,1.005952380952381,0.002967359050445104,1.1645133505598622,0.07600477516912058,1.199645075421473,0.09076240419524001,1.2246376811594204,0.10097719869706841,0.9662113587347232,-0.017184643510054845,0.8912466843501327,-0.05750350631136045,0.9940828402366864,-0.002967359050445104,1.1576227390180878,0.07305389221556886,1.1925465838509317,0.08781869688385269,1.2173913043478262,0.09803921568627451,0.8346513299784328,-0.09012539184952978,0.769893899204244,-0.13001124016485574,0.8587278106508875,-0.07600477516912058,0.8638392857142857,-0.07305389221556886,1.0301685891748003,0.01486013986013986,1.0516304347826086,0.025165562913907286,0.8102084831056794,-0.10484511517077046,0.7473474801061007,-0.1445920303605313,0.8335798816568047,-0.09076240419524001,0.8385416666666666,-0.08781869688385269,0.970714900947459,-0.01486013986013986,1.0208333333333333,0.010309278350515464,0.7936736161035226,-0.11503006012024049,0.7320954907161804,-0.1546707503828484,0.8165680473372781,-0.10097719869706841,0.8214285714285714,-0.09803921568627451,0.9509043927648578,-0.025165562913907286,0.9795918367346939,-0.010309278350515464
2.14,1008,902,1216,1282,1152,1149,987,971,991,977,-0.001303781,0.9485179407176287,-0.02642113690952762,1.0555555555555556,0.02702702702702703,1.0583115752828547,0.028329809725158563,1.232016210739615,0.10394916023604175,1.2523171987641606,0.11202560585276634,1.2270433905146316,0.10194834617127323,1.0542763157894737,0.02642113690952762,1.1128472222222223,0.05341002465078061,1.1157528285465623,0.054709995886466474,1.298885511651469,0.13001322168356105,1.3202883625128734,0.1380381713271194,1.2936427850655903,0.12802463704355477,0.9473684210526315,-0.02702702702702703,0.8985959438377535,-0.05341002465078061,1.0026109660574412,0.001303780964797914,1.1671732522796352,0.07713884992987377,1.1864057672502575,0.08525671219971738,1.1624621594349143,0.0751283247783481,0.9449013157894737,-0.028329809725158563,0.8962558502340093,-0.054709995886466474,0.9973958333333334,-0.001303780964797914,1.1641337386018238,0.07584269662921349,1.1833161688980434,0.08396226415094339,1.1594349142280524,0.07383177570093458,0.8116776315789473,-0.10394916023604175,0.7698907956318253,-0.13001322168356105,0.8567708333333334,-0.07713884992987377,0.8590078328981723,-0.07584269662921349,1.0164778578784759,0.008171603677221655,0.9959636730575177,-0.0020222446916076846,0.7985197368421053,-0.11202560585276634,0.7574102964118564,-0.1380381713271194,0.8428819444444444,-0.08525671219971738,0.845082680591819,-0.08396226415094339,0.983789260385005,-0.008171603677221655,0.9798183652875883,-0.010193679918450561,0.8149671052631579,-0.10194834617127323,0.7730109204368175,-0.12802463704355477,0.8602430555555556,-0.0751283247783481,0.8624891209747607,-0.07383177570093458,1.0040526849037488,0.0020222446916076846,1.0205973223480946,0.010193679918450561
1.76,717,669,708,759,734,719,566,594,599,565,-0.010323469,0.932806324110672,-0.034764826175869123,0.9645776566757494,-0.018030513176144243,0.9847009735744089,-0.007708479327259986,1.2508833922261484,0.11145996860282574,1.1919191919191918,0.08755760368663594,1.1819699499165275,0.08339709257842387,1.0720338983050848,0.034764826175869123,1.034059945504087,0.016744809109176157,1.055632823365786,0.02706359945872801,1.3409893992932862,0.14566037735849058,1.2777777777777777,0.12195121951219512,1.2671118530884808,0.11782032400589101,1.036723163841808,0.018030513176144243,0.9670619235836627,-0.016744809109176157,1.0208623087621698,0.01032346868547832,1.2968197879858658,0.12923076923076923,1.2356902356902357,0.10542168674698796,1.2253756260434057,0.10127531882970743,1.015536723163842,0.007708479327259986,0.9472990777338604,-0.02706359945872801,0.9795640326975477,-0.01032346868547832,1.2703180212014133,0.11906614785992217,1.2104377104377104,0.09520182787509521,1.2003338898163607,0.09104704097116843,0.7994350282485876,-0.11145996860282574,0.7457180500658761,-0.14566037735849058,0.771117166212534,-0.12923076923076923,0.7872044506258693,-0.11906614785992217,0.9528619528619529,-0.02413793103448276,0.9449081803005008,-0.02832618025751073,0.8389830508474576,-0.08755760368663594,0.782608695652174,-0.12195121951219512,0.8092643051771117,-0.10542168674698796,0.8261474269819193,-0.09520182787509521,1.0494699646643109,0.02413793103448276,0.991652754590985,-0.004191114836546521,0.846045197740113,-0.08339709257842387,0.7891963109354414,-0.11782032400589101,0.8160762942779292,-0.10127531882970743,0.8331015299026425,-0.09104704097116843,1.058303886925795,0.02832618025751073,1.0084175084175084,0.004191114836546521
2.04,1232,1141,1401,1489,1400,1467,1248,1281,1116,1224,0.023369376,0.9408999328408327,-0.03044982698961938,1.0007142857142857,0.0003570153516601214,0.9550102249488752,-0.02301255230125523,1.1225961538461537,0.057757644394110984,1.0936768149882905,0.0447427293064877,1.2553763440860215,0.11323003575685339,1.0628122769450392,0.03044982698961938,1.0635714285714286,0.03080650744202146,1.0149965916837083,0.007442489851150203,1.1931089743589745,0.08805261234928755,1.1623731459797033,0.07509025270758123,1.3342293906810037,0.14318618042226489,0.9992862241256245,-0.0003570153516601214,0.9402283411685695,-0.03080650744202146,0.9543285616905249,-0.02336937565399372,1.1217948717948718,0.05740181268882175,1.092896174863388,0.044386422976501305,1.2544802867383513,0.11287758346581876,1.0471092077087794,0.02301255230125523,0.9852249832102082,-0.007442489851150203,1.0478571428571428,0.02336937565399372,1.1754807692307692,0.08066298342541436,1.14519906323185,0.06768558951965066,1.314516129032258,0.13588850174216027,0.8907922912205567,-0.057757644394110984,0.8381464069845533,-0.08805261234928755,0.8914285714285715,-0.05740181268882175,0.8507157464212679,-0.08066298342541436,0.9742388758782201,-0.013048635824436536,1.118279569892473,0.05583756345177665,0.9143468950749465,-0.0447427293064877,0.8603089321692411,-0.07509025270758123,0.915,-0.044386422976501305,0.8732106339468303,-0.06768558951965066,1.0264423076923077,0.013048635824436536,1.1478494623655915,0.0688360450563204,0.7965738758029979,-0.11323003575685339,0.7494963062458025,-0.14318618042226489,0.7971428571428572,-0.11287758346581876,0.7607361963190185,-0.13588850174216027,0.8942307692307693,-0.05583756345177665,0.8711943793911007,-0.0688360450563204
1.23,453,401,553,625,550,548,437,427,383,432,-0.001821494,0.8848,-0.06112054329371817,1.0054545454545454,0.0027198549410698096,1.0091240875912408,0.004541326067211626,1.265446224256293,0.11717171717171718,1.2950819672131149,0.12857142857142856,1.443864229765013,0.18162393162393162,1.1301989150090417,0.06112054329371817,1.1363636363636365,0.06382978723404255,1.1405109489051095,0.06564364876385337,1.4302059496567505,0.17702448210922786,1.4637002341920375,0.188212927756654,1.6318537859007833,0.2400793650793651,0.9945750452079566,-0.0027198549410698096,0.88,-0.06382978723404255,1.0036496350364963,0.0018214936247723133,1.2585812356979404,0.11448834853090173,1.288056206088993,0.12589559877175024,1.4360313315926894,0.1789924973204716,0.9909584086799277,-0.004541326067211626,0.8768,-0.06564364876385337,0.9963636363636363,-0.0018214936247723133,1.2540045766590389,0.11269035532994924,1.2833723653395785,0.12410256410256411,1.4308093994778068,0.17722878625134264,0.7902350813743219,-0.11717171717171718,0.6992,-0.17702448210922786,0.7945454545454546,-0.11448834853090173,0.7974452554744526,-0.11269035532994924,1.0234192037470726,0.011574074074074073,1.1409921671018277,0.06585365853658537,0.7721518987341772,-0.12857142857142856,0.6832,-0.188212927756654,0.7763636363636364,-0.12589559877175024,0.7791970802919708,-0.12410256410256411,0.977116704805492,-0.011574074074074073,1.114882506527415,0.05432098765432099,0.6925858951175407,-0.18162393162393162,0.6128,-0.2400793650793651,0.6963636363636364,-0.1789924973204716,0.698905109489051,-0.17722878625134264,0.8764302059496567,-0.06585365853658537,0.8969555035128806,-0.05432098765432099
2.61,98,89,113,65,97,97,36,41,23,25,0.0,1.7384615384615385,0.2696629213483146,1.1649484536082475,0.0761904761904762,1.1649484536082475,0.0761904761904762,3.138888888888889,0.5167785234899329,2.7560975609756095,0.4675324675324675,4.913043478260869,0.6617647058823529,0.5752212389380531,-0.2696629213483146,0.6701030927835051,-0.19753086419753085,0.6701030927835051,-0.19753086419753085,1.8055555555555556,0.2871287128712871,1.5853658536585367,0.22641509433962265,2.8260869565217392,0.4772727272727273,0.8584070796460177,-0.0761904761904762,1.4923076923076923,0.19753086419753085,1.0,0.0,2.6944444444444446,0.45864661654135336,2.3658536585365852,0.4057971014492754,4.217391304347826,0.6166666666666667,0.8584070796460177,-0.0761904761904762,1.4923076923076923,0.19753086419753085,1.0,0.0,2.6944444444444446,0.45864661654135336,2.3658536585365852,0.4057971014492754,4.217391304347826,0.6166666666666667,0.3185840707964602,-0.5167785234899329,0.5538461538461539,-0.2871287128712871,0.3711340206185567,-0.45864661654135336,0.3711340206185567,-0.45864661654135336,0.8780487804878049,-0.06493506493506493,1.565217391304348,0.22033898305084745,0.36283185840707965,-0.4675324675324675,0.6307692307692307,-0.22641509433962265,0.422680412371134,-0.4057971014492754,0.422680412371134,-0.4057971014492754,1.1388888888888888,0.06493506493506493,1.7826086956521738,0.28125,0.20353982300884957,-0.6617647058823529,0.35384615384615387,-0.4772727272727273,0.23711340206185566,-0.6166666666666667,0.23711340206185566,-0.6166666666666667,0.6388888888888888,-0.22033898305084745,0.5609756097560976,-0.28125
1.46,2696,2404,3659,3351,3081,3335,3367,3424,3282,3486,0.039588529,1.0919128618322889,0.043937232524964336,1.1876014281077572,0.0857566765578635,1.0971514242878562,0.046325421790105806,1.0867240867240868,0.041559920296043266,1.0686331775700935,0.03317803190738388,1.1148689823278488,0.05431494021034433,0.9158239956272205,-0.043937232524964336,1.0876338851022396,0.04197761194029851,1.0047976011994002,0.0023930601256356566,0.9952479952479952,-0.0023816612086930635,0.978679906542056,-0.010774907749077491,1.0210237659963437,0.010402532790592492,0.8420333424432905,-0.0857566765578635,0.9194270367054611,-0.04197761194029851,0.9238380809595202,-0.03958852867830424,0.915057915057915,-0.04435483870967742,0.8998247663551402,-0.052728670253651036,0.9387568555758684,-0.031588873173031586,0.9114512161792839,-0.046325421790105806,0.9952253058788422,-0.0023930601256356566,1.0824407659850699,0.03958852867830424,0.9904959904959905,-0.004774694121157864,0.9740070093457944,-0.013167628347388667,1.0161486898232786,0.008009672056823333,0.9201967750751572,-0.041559920296043266,1.004774694121158,0.0023816612086930635,1.0928270042194093,0.04435483870967742,1.0095952023988006,0.004774694121157864,0.9833528037383178,-0.008393461934913856,1.0258988421694089,0.012783877274778163,0.9357748018584313,-0.03317803190738388,1.0217845419277827,0.010774907749077491,1.1113274910743265,0.052728670253651036,1.0266866566716641,0.013167628347388667,1.0169290169290168,0.008393461934913856,1.0432663010359537,0.021175067104085895,0.896966384257994,-0.05431494021034433,0.9794091316025068,-0.010402532790592492,1.065238558909445,0.031588873173031586,0.9841079460269865,-0.008009672056823333,0.9747549747549747,-0.012783877274778163,0.9585280373831776,-0.021175067104085895
